"","corr","p"
"C10orf143",-0.039995081340168,0.000150274597292965
"STK24-AS1",-0.0401241277924785,0.000143037673010616
"FXYD4",-0.0401748838629437,0.000140282233505813
"FAM167A",-0.0401777332229673,0.00014012903928031
"LINC00599",-0.0401929358690898,0.000139314336880648
"ACY3",-0.0402303948977664,0.000137325921904433
"ZNF710",-0.0403096703832823,0.000133205597124784
"TRIQK",-0.0403641806028228,0.000130440319447848
"AC009093.5",-0.0404119154719434,0.000128063260398443
"GRK5",-0.0405150077871073,0.000123068116149311
"PHF14",-0.0405384137468611,0.000121959893315074
"CWF19L2",-0.0405493447990012,0.000121445559718992
"ZFAND2B",-0.0405926009213165,0.000119430236130072
"CNKSR1",-0.0405936682308027,0.000119380910523304
"COX6B1",-0.0406312803886163,0.000117654881674728
"CD79A",-0.0406552305357268,0.000116568095489958
"TAPBPL",-0.0406747807425333,0.000115687989523517
"RSRC2",-0.0407658973839531,0.000111668146235511
"EVI5L",-0.0407660363807163,0.000111662115920298
"AL390957.1",-0.0408651598001197,0.000107439023415208
"ST8SIA4",-0.0409980789826582,0.000102012183274154
"ELF1",-0.0410211623629691,0.000101096503476385
"MED11",-0.0410605768245427,9.95509025949259e-05
"MPC1",-0.0410868683988897,9.85323334448821e-05
"PGA5",-0.0410887941638657,9.84581148176606e-05
"RNF146",-0.0411992278559426,9.42892123664445e-05
"LINC01675",-0.0412595761926291,9.20820437920116e-05
"AC124319.1",-0.0412633212009589,9.19466950143152e-05
"SIRPB2",-0.0413474180276612,8.89563669272771e-05
"SEZ6",-0.0414271673974408,8.62056805429373e-05
"U2SURP",-0.041447154934154,8.55289798399053e-05
"IK",-0.0414664220181972,8.48814238110077e-05
"PRR34-AS1",-0.0416666049366608,7.84219132136903e-05
"VNN2",-0.0416785522666581,7.80514758270563e-05
"TDRD7",-0.0416883239042924,7.77497279849037e-05
"ATP1A1-AS1",-0.0417150434195416,7.69302506158292e-05
"CEBPA",-0.0417345695747558,7.63365620693739e-05
"WWP2",-0.041754133509424,7.57460707701437e-05
"BIRC2",-0.0417751405251906,7.5116832780492e-05
"ELOVL3",-0.0417812367453971,7.4935155667539e-05
"MAPK7",-0.0417937780538478,7.45627103117391e-05
"GCSAML",-0.0418149743621021,7.39372093135856e-05
"TTPAL",-0.0418196817239356,7.37989704616505e-05
"ARPC5",-0.0418334508255013,7.33960214304821e-05
"AC003681.1",-0.0418620272548301,7.25663701023535e-05
"AL136295.2",-0.0418885893668351,7.1803159868231e-05
"DUS2",-0.041909792007396,7.11993985607573e-05
"EPM2AIP1",-0.0419716637599124,6.94648849497856e-05
"RPL6",-0.0419767581524908,6.93238640033518e-05
"AC131009.2",-0.0419900985435158,6.89558626167574e-05
"AL591468.1",-0.0419955621597328,6.88056800799737e-05
"AC092332.1",-0.0420723082529096,6.67285329872644e-05
"RAB27B",-0.0420827034295781,6.64517912245219e-05
"DTX3L",-0.042109367820326,6.57468852766658e-05
"CBX6",-0.0421140923685316,6.56227262836589e-05
"SINHCAF",-0.0421377059965423,6.50054893615828e-05
"AL023653.1",-0.0421767148894305,6.39978539519246e-05
"AC009093.1",-0.0422116728901127,6.31074322950564e-05
"ZNFX1",-0.0422565835259414,6.19807060527554e-05
"AL356056.2",-0.0422784150960923,6.14398950976451e-05
"AL136115.2",-0.0422841913085089,6.129755600322e-05
"MSL3",-0.0423290076295401,6.02037383743465e-05
"CDK15",-0.0423631925100604,5.93818497398897e-05
"IRF4",-0.0423818658964354,5.89373935461414e-05
"CASP7",-0.0425291330438785,5.55409483992631e-05
"TMTC4",-0.0426405494500911,5.30954224588523e-05
"AL121933.2",-0.0427871266782168,5.00332357836793e-05
"GNL3L",-0.0428577784691601,4.86177362280287e-05
"GNG11",-0.0429051557894921,4.76898899454922e-05
"PXYLP1",-0.0430105525332668,4.56856295785724e-05
"GSK3A",-0.0430333060816041,4.52635505757904e-05
"KMT2E",-0.0430442601751707,4.50616728792635e-05
"AP001107.6",-0.0431113833686715,4.38431538734697e-05
"DLC1",-0.0431438805749435,4.32645066133627e-05
"FCHO1",-0.0431646182903156,4.28990435474378e-05
"STMP1",-0.0431753435304256,4.27111821535921e-05
"CDC14A",-0.0432035395133179,4.2221021532595e-05
"TOP3A",-0.0432724656370484,4.10451732553472e-05
"MYCBP2",-0.043300851226104,4.0570017478004e-05
"NRIR",-0.0433938774099577,3.90491343120563e-05
"OMA1",-0.0434130022990383,3.87432404670964e-05
"IPMK",-0.0435483325948557,3.6642784975052e-05
"SRC",-0.0435871552767838,3.60604652544494e-05
"RABGAP1",-0.0435891181588517,3.60312576346832e-05
"RPL36",-0.0436274670435513,3.54651132943436e-05
"TGS1",-0.0436657928012464,3.49077553608441e-05
"PNOC",-0.0436659205371782,3.49059117251757e-05
"LINC00824",-0.0437452905789943,3.37780531139629e-05
"ACTL10",-0.043750587371884,3.3704030177983e-05
"CHD6",-0.0437828290852812,3.32567629416826e-05
"AL645568.1",-0.04385453036307,3.22822235390885e-05
"ANKFY1",-0.0438658134307875,3.21313602680747e-05
"SLITRK4",-0.0439519209640485,3.10018966955718e-05
"ARHGEF40",-0.0439957839331899,3.04411535945969e-05
"YTHDC2",-0.0440046831684556,3.03285681318093e-05
"CDC42-IT1",-0.0440104234384779,3.02561572122945e-05
"C16orf87",-0.0440133394021512,3.02194365946085e-05
"APC",-0.0440944836064778,2.92144133824861e-05
"PBXIP1",-0.0440960548853348,2.91952692271901e-05
"GOSR2",-0.0441090739331227,2.90371056957108e-05
"BIN3",-0.0441125049839283,2.89955589300866e-05
"EIF2AK2",-0.0442006784102266,2.79470428798905e-05
"ANKRD49",-0.0442125822273361,2.78082810543253e-05
"IL27",-0.0442185334148205,2.77391543541781e-05
"ST3GAL5-AS1",-0.0442263293485118,2.76488469192408e-05
"DENND1C",-0.0442390557805248,2.75020252654055e-05
"LENG9",-0.0443636269128408,2.61034829875941e-05
"CAPZA1",-0.0444270701697721,2.54174701714737e-05
"GTF2B",-0.0444585616025128,2.50833541666357e-05
"FIRRE",-0.0444664093622289,2.50007439887006e-05
"RPL10",-0.044484952408199,2.4806575722084e-05
"CEACAM1",-0.0445361279956594,2.42781189732475e-05
"AL139384.1",-0.0445492654495354,2.41441945701827e-05
"AL157893.2",-0.0445601825662362,2.40334394113487e-05
"SLTM",-0.04457496483269,2.38842420115802e-05
"PRDM16-DT",-0.0446255320826975,2.33805012068064e-05
"AL022069.1",-0.0446592396489859,2.30503455377157e-05
"AL590822.2",-0.0446642415506525,2.3001732975257e-05
"AC005306.1",-0.0446979061222467,2.26770818917813e-05
"GPT",-0.0447305735693283,2.23662184828492e-05
"TTC21B",-0.0448120715254568,2.16082649166987e-05
"PCMT1",-0.0448183719486488,2.15506986331857e-05
"CLEC2B",-0.0448631991462097,2.1145311214595e-05
"CYLD",-0.04490364916242,2.07857471989269e-05
"PPM1L",-0.0449309363777109,2.05464842100529e-05
"ZNF169",-0.044957853518213,2.03130364732825e-05
"MLLT1",-0.0450090718517162,1.98757848967659e-05
"HCN2",-0.0450772768760226,1.93074146310418e-05
"ZNF430",-0.0450954829517054,1.91583359921835e-05
"CARD6",-0.0451040055433832,1.90889268711921e-05
"AP000944.7",-0.0451503414276176,1.8715732035494e-05
"SHISA4",-0.0451576145484291,1.86577881311021e-05
"ITPKB-AS1",-0.0452345471293549,1.80552481003484e-05
"TOR1AIP1",-0.0452404466987226,1.80098156933818e-05
"EPC1",-0.0452422515677657,1.79959382186055e-05
"AC135782.1",-0.0452545992801198,1.79012706297848e-05
"C18orf54",-0.0452586335625724,1.78704434954185e-05
"SLC25A12",-0.0453586248620907,1.71223442686595e-05
"SPOPL",-0.0454353544386209,1.65686146632666e-05
"OTUD1",-0.0454426641627222,1.65167626044436e-05
"AL360012.1",-0.0454905322684072,1.61810093083011e-05
"NBPF26",-0.0454906012083761,1.61805304782135e-05
"ZNF706",-0.0455185687313516,1.59873889247617e-05
"COX7C",-0.0455479926086621,1.57865626325621e-05
"DDX3X",-0.0455582677686565,1.5716999920893e-05
"SCART1",-0.0455846192594629,1.55399335506948e-05
"MAOB",-0.0456962255243008,1.48108666864373e-05
"AC007877.1",-0.0457006135068086,1.47828792379918e-05
"AC073957.3",-0.0457345500912183,1.45681213606174e-05
"AQP2",-0.0457688310354095,1.43542062882918e-05
"PDE8B",-0.0457756891695467,1.43117721857601e-05
"ACTR3",-0.045775721051966,1.43115751957028e-05
"CEP63",-0.0457856808931746,1.42501632953457e-05
"NEDD4",-0.0457952665368775,1.41912960323681e-05
"RAB30-DT",-0.0458513143136396,1.38517107384295e-05
"AC138028.1",-0.0458648994688286,1.3770574819342e-05
"AC097634.1",-0.0458787726842468,1.36881863539718e-05
"RGS13",-0.0459261511446924,1.34103509539375e-05
"C17orf49",-0.0460316254919939,1.28110200872405e-05
"HIVEP3",-0.0460335998403259,1.28000487963125e-05
"LINC02325",-0.0460555708704108,1.26785609115276e-05
"INTS6",-0.046099570517875,1.24385660047007e-05
"RPS21",-0.0461009521718213,1.24311004525844e-05
"CAMTA2",-0.0461159669615257,1.23502455561141e-05
"CLK3",-0.0461505219592898,1.21660682014035e-05
"FAM214B",-0.046254921527162,1.16254074595977e-05
"NOTCH2NLC",-0.0462809637957902,1.14941581615644e-05
"C8orf31",-0.0462853262917459,1.14723105691577e-05
"CSF1R",-0.0463291997635962,1.12547825076312e-05
"DLD",-0.046361485064474,1.10972299432074e-05
"LMNB1",-0.0464056613821893,1.08850571360778e-05
"TPSD1",-0.046424185784471,1.079724426952e-05
"TBL1X",-0.0464564218175958,1.06460430538388e-05
"RC3H2",-0.0464591114096443,1.06335194618458e-05
"ERMN",-0.0465692274946173,1.01326911396339e-05
"DCPS",-0.0465777228016584,1.00950034328361e-05
"ING3",-0.0466903483850829,9.60784285133615e-06
"SLC25A25",-0.0467080479694052,9.53335535291885e-06
"WNK4",-0.0467953584559382,9.17391525107532e-06
"PTK6",-0.0468434214596248,8.98161234733088e-06
"AC116407.2",-0.0468914433669754,8.79332369132259e-06
"APOL2",-0.0468914434240559,8.79332346977373e-06
"AGER",-0.0469380553428475,8.61417420081831e-06
"DMPK",-0.0469626557277735,8.52103597386201e-06
"IKBKG",-0.0470645216842807,8.14550895375357e-06
"U62317.4",-0.0471091905736962,7.98587451804802e-06
"DGLUCY",-0.0471166309323906,7.95957692704514e-06
"CFAP57",-0.0471190557793035,7.9510243203723e-06
"AC087239.1",-0.047127999396337,7.91955543310825e-06
"NTHL1",-0.0471413255978021,7.87288680153648e-06
"RAB4B",-0.0471466167154564,7.85443020307079e-06
"FCER1A",-0.0472298135178632,7.56960328936854e-06
"ITPK1",-0.0472301862341095,7.56834978428684e-06
"AC011471.2",-0.0472781807874046,7.40858382703573e-06
"AC010226.1",-0.0472931700706529,7.35935131193308e-06
"TNFSF13",-0.0473038567618741,7.32444189893958e-06
"GABPB1-IT1",-0.0473871734431053,7.05765498856948e-06
"SFPQ",-0.0474148326190825,6.97116123807849e-06
"MIATNB",-0.0474233561675867,6.94471198444136e-06
"CPNE5",-0.047453235428072,6.85275005394898e-06
"HEXD",-0.0474849779118263,6.75632978126789e-06
"PIGBOS1",-0.0475695665834186,6.50568009062746e-06
"MLLT11",-0.0476262902279591,6.34260800450969e-06
"REPS1",-0.0476460547024437,6.28671230817625e-06
"SREBF2-AS1",-0.0476831231957649,6.18314757451932e-06
"SNX11",-0.0476965975718908,6.14590794619987e-06
"AP002807.1",-0.047825978851875,5.79908762722754e-06
"TFCP2",-0.0478346772728231,5.77645522888861e-06
"SIGLEC6",-0.0478369316217059,5.77060345148547e-06
"AC025171.2",-0.0478803582193516,5.65897896888601e-06
"AC103591.3",-0.0478932965105936,5.62612371590718e-06
"AC007952.4",-0.0479423083148327,5.50331205038168e-06
"POU5F2",-0.0479942066589769,5.37606606966969e-06
"PXMP4",-0.0480171397408828,5.32073968122017e-06
"AC004797.1",-0.048023429413081,5.30566125914143e-06
"AC025181.2",-0.0480591428015822,5.22081699595542e-06
"ITPK1-AS1",-0.0480778638734149,5.17686182993503e-06
"ISL2",-0.0481970869033434,4.90514055665115e-06
"LINC02245",-0.048197561026999,4.90408775156237e-06
"ING4",-0.0482030924173022,4.89182111839582e-06
"CD226",-0.0482426352038225,4.80498132612299e-06
"LMOD3",-0.0483154032366592,4.64901905872003e-06
"USP25",-0.0484469037279436,4.37939260969161e-06
"AVPR2",-0.0484882899185923,4.29768035456885e-06
"AC016583.2",-0.0484886083730945,4.29705730229598e-06
"GALNT10",-0.0484964239395081,4.28179333823772e-06
"ETFDH",-0.0485083195406203,4.25866063859463e-06
"MROH6",-0.0485404351820362,4.19680362590215e-06
"AC104078.1",-0.0486335854167989,4.02222105716749e-06
"LRCH4",-0.0486641765032644,3.96642092621671e-06
"HOPX",-0.0487137054020842,3.87764660013722e-06
"AC099524.1",-0.0487420411136532,3.82771803047717e-06
"OR52K1",-0.0487456968852221,3.82132147820572e-06
"KRT1",-0.0487569158079606,3.80175547732527e-06
"NFAT5",-0.0487597800439645,3.79677560593543e-06
"EPOR",-0.0487806331033542,3.76070766140518e-06
"U73166.1",-0.0488063815775751,3.71662545196515e-06
"MEIS2",-0.0488292528514747,3.6778848247759e-06
"AC027031.2",-0.0488505680762434,3.64212861235136e-06
"AC093484.2",-0.0488722182333828,3.60615178575547e-06
"MYBPC3",-0.0490051204753589,3.39265618775142e-06
"KDM4C",-0.0490172890718923,3.37372576904023e-06
"TLR2",-0.0490630923479883,3.30337463360077e-06
"SGCA",-0.0490666362733714,3.29799040146816e-06
"PADI4",-0.0490857723206851,3.26906238367371e-06
"TIGD3",-0.0490969166298697,3.2523277768802e-06
"CHRAC1",-0.0491337666294654,3.19757571374243e-06
"KIF5C",-0.0491347078333407,3.19618890780969e-06
"PLK2",-0.049143806322861,3.18281254885234e-06
"NCF2",-0.0492662144263891,3.00798994735661e-06
"ITIH4",-0.0492731922017038,2.99830695873532e-06
"ZNF143",-0.0493311810706739,2.91898497248532e-06
"CALB2",-0.0493629245125461,2.87642032384989e-06
"CCDC68",-0.0494090944599416,2.81557254757642e-06
"PTPRJ",-0.0494225652681591,2.79805324218348e-06
"ALOX5",-0.0494322426646552,2.78553202133474e-06
"PTGER2",-0.0494405441126684,2.7748339418592e-06
"ATP5MG",-0.0494589587087519,2.75124357340469e-06
"STIMATE",-0.0494789395375074,2.72586445162493e-06
"BEGAIN",-0.049482421940783,2.72146424392289e-06
"GPER1",-0.049504630830012,2.693562009042e-06
"ZFY",-0.0495100283795631,2.68682235303628e-06
"AC024257.3",-0.0495189727733666,2.67568953642346e-06
"MBOAT7",-0.0495506690133346,2.63659345018618e-06
"CA5B",-0.0496411215004337,2.52801498337861e-06
"SENP6",-0.0496594152053698,2.50658330299081e-06
"RELL2",-0.0496740121603103,2.48960767865755e-06
"IVD",-0.0497477881980205,2.40548390071406e-06
"BORCS7",-0.0498144645274937,2.33180847864247e-06
"RNASEL",-0.0498693164798765,2.27282744223386e-06
"CIC",-0.049927065572299,2.21227987462447e-06
"ZC2HC1A",-0.0499446356592958,2.19416771893695e-06
"AC008115.3",-0.0500873286974992,2.05225458997438e-06
"AC253572.2",-0.0501153039182434,2.02548543999059e-06
"HSD17B10",-0.0501448259236306,1.99759997141975e-06
"LPCAT3",-0.0502027803961369,1.94392680941524e-06
"KRT7",-0.0502172075523239,1.93078235751896e-06
"FSTL3",-0.0502639821757086,1.8887509538823e-06
"PAXBP1-AS1",-0.0502828475940876,1.87204855533418e-06
"EXOC7",-0.050327129551644,1.83339931838109e-06
"RDH5",-0.0504222936571619,1.75291734273018e-06
"AC144652.1",-0.0504309967841774,1.74572878777557e-06
"SLC12A1",-0.0504436791392062,1.73530418653653e-06
"LSM7",-0.0505073245103028,1.68388605471097e-06
"GMEB1",-0.0505774700453388,1.62891291979009e-06
"ELMO2",-0.0506238870783282,1.59348859808584e-06
"AC104794.3",-0.0506487886867423,1.57479068323135e-06
"IWS1",-0.0506811676937099,1.55079337113538e-06
"VDR",-0.0506963229984704,1.53968233487239e-06
"AL356488.3",-0.0507417308637431,1.50684800355643e-06
"ZNF394",-0.0508881963242458,1.40546347137746e-06
"ATP5MPL",-0.050917418421063,1.38603600385501e-06
"TMEM167A",-0.0509221773434379,1.38289672129799e-06
"ARAP3",-0.0509344441070529,1.37483628933763e-06
"MIEN1",-0.050956543263542,1.36042890230354e-06
"RABGAP1L-IT1",-0.0511232418826674,1.25633343971311e-06
"STK40",-0.0511415348637201,1.24538833750734e-06
"CFAP300",-0.0511799052183761,1.22272765528926e-06
"SIN3B",-0.0511974098588317,1.21252203448978e-06
"MMEL1",-0.0512863127305814,1.16194162031726e-06
"AC104564.5",-0.0513806369590836,1.11049782140251e-06
"KDM5D",-0.0514087689564063,1.09558392737811e-06
"AC073352.2",-0.0514538140374345,1.07210427835394e-06
"EML2",-0.051460829796475,1.06849118920889e-06
"KIAA1328",-0.0515006297240937,1.04821510548647e-06
"ETS1",-0.0515349428652792,1.03103193379135e-06
"POLB",-0.0515374760742922,1.02977416753479e-06
"HIST3H2BB",-0.0516254350927488,9.87005864239748e-07
"AC024084.1",-0.0516643261659223,9.68645723709925e-07
"SRSF9",-0.0516742089906495,9.6403277099258e-07
"AKAP9",-0.0516795063966202,9.61568841637009e-07
"FANCA",-0.0517978070133725,9.08097984874298e-07
"LINC00299",-0.0518234569744197,8.96888021225637e-07
"DGAT1",-0.051830986217796,8.93622840998845e-07
"PITPNC1",-0.0518359853624919,8.91461204697491e-07
"SNHG8",-0.0518581789967792,8.81925282722035e-07
"APH1B",-0.0518660740488164,8.78556763439603e-07
"TEP1",-0.0519324668275443,8.50715390889562e-07
"MTRNR2L8",-0.0519657927077802,8.37062588975264e-07
"AC010896.1",-0.0520094247025994,8.19506262775951e-07
"TMEM120B",-0.0520608059793296,7.99286305552236e-07
"PEX2",-0.0521387451499635,7.69529427384545e-07
"ZNF655",-0.052174507458234,7.56235372868023e-07
"AL662844.4",-0.0522265829272712,7.37272028617161e-07
"ATM",-0.0523137227724042,7.0656004946917e-07
"PLSCR1",-0.0523622250146888,6.90003506902819e-07
"AC040970.1",-0.0523670196680056,6.88387273781722e-07
"SAMHD1",-0.0523818241446128,6.83419806821251e-07
"RAE1",-0.0524282748325991,6.6805699310358e-07
"SLC25A22",-0.0524352258680769,6.65786866180472e-07
"TATDN3",-0.0524871137434905,6.49074161018857e-07
"EWSR1",-0.0525040717127475,6.43700310998398e-07
"DOCK8-AS1",-0.052658114026303,5.96809544712705e-07
"MFNG",-0.0528225870840478,5.50381641762372e-07
"AC136475.9",-0.052822848233606,5.50310769415614e-07
"FCRL1",-0.0528462118480402,5.44005686395687e-07
"TMA16",-0.0529158194893269,5.25630934651634e-07
"MAFA",-0.0529775161740058,5.09845910084594e-07
"Z82215.1",-0.0530440334118828,4.93339742535357e-07
"PPP1R16B",-0.053059087178507,4.89676318077399e-07
"AAMP",-0.0532481196544018,4.45849379436007e-07
"TSPO",-0.0532496406580265,4.45512571968133e-07
"DDX18",-0.0532858818477698,4.37559609900591e-07
"GTPBP1",-0.0534683951100013,3.99544692685143e-07
"IL15RA",-0.0534844903007786,3.9634957757215e-07
"UMODL1",-0.0534930579837482,3.94658843628608e-07
"GRAP2",-0.0535494053460518,3.83711462230456e-07
"NECAP2",-0.0536239923167719,3.69670212119294e-07
"AC136475.7",-0.0536283073302881,3.6887325207633e-07
"AKT3",-0.0536567330892543,3.63664450112691e-07
"LINC01003",-0.0536658229637859,3.62013830011163e-07
"MAP4K1",-0.0536886215218129,3.5790560959624e-07
"ODF3B",-0.0537469630390454,3.47596508037282e-07
"AC064805.2",-0.0538498994812497,3.30102165968414e-07
"DENND1A",-0.0539146981445753,3.19528661672508e-07
"STX16",-0.0539729518963814,3.10302776284184e-07
"LINC02728",-0.053979502227548,3.09281602705122e-07
"AC092620.1",-0.0540280560634898,3.01812731670304e-07
"ZNF276",-0.0541397021564154,2.85293268787477e-07
"SLC15A2",-0.0541839653040303,2.7898863841847e-07
"CCNE1",-0.0542330130173011,2.7215965113441e-07
"AC009779.5",-0.0542673111551353,2.67480474961138e-07
"AC040904.1",-0.0543723565633295,2.53627818153779e-07
"CEP162",-0.054423698224893,2.47111892507272e-07
"C4orf48",-0.0545581501017695,2.30805140984892e-07
"HDAC4",-0.0545938528717477,2.266527698613e-07
"AC024560.5",-0.0546270995122162,2.22851014028381e-07
"AC008033.3",-0.0546553060873941,2.19673961855287e-07
"HERC3",-0.0546634050916428,2.18769845003703e-07
"ARHGAP9",-0.0546766925910225,2.17294302720738e-07
"KCNN3",-0.0547067762623399,2.13989032161085e-07
"BST2",-0.05475833100469,2.08437382024534e-07
"AIFM3",-0.0547973767825977,2.04325633062392e-07
"ITM2A",-0.0548726522451161,1.9661877739119e-07
"SGPP1",-0.0549381718830793,1.90140051579058e-07
"NRARP",-0.0549885156221343,1.85302613026959e-07
"DELE1",-0.055211600230739,1.65261084279277e-07
"LINC00528",-0.0552334711868728,1.63413064252877e-07
"CTRL",-0.05530430927561,1.57563627172718e-07
"PTENP1-AS",-0.0554294858958191,1.47718483809233e-07
"GPR35",-0.05549469056965,1.42828510293223e-07
"MICU1",-0.0555086066819338,1.41805341225162e-07
"RFX1",-0.055534017812905,1.39955271465347e-07
"PIH1D1",-0.0555875041748832,1.3613713711619e-07
"LINC02139",-0.0556380483369309,1.32621741239419e-07
"TTC14",-0.0556806327332684,1.29728248126322e-07
"IL17RA",-0.0557276911602404,1.26601779235933e-07
"SEMA4B",-0.055776841689005,1.2341416832032e-07
"PPP2R5A",-0.0558333478382099,1.19845418565406e-07
"FOXP1-IT1",-0.0558434214931615,1.1921977246295e-07
"BBIP1",-0.0558726025928824,1.17425199312367e-07
"AC087190.1",-0.0559001724227103,1.1575374320417e-07
"LINC01732",-0.0559048310471959,1.15473591028497e-07
"PHF20",-0.0559219004091383,1.14452698181957e-07
"AC015987.1",-0.0559360160964199,1.13615061814781e-07
"DENND5A",-0.0559935992197486,1.10259067716648e-07
"HIPK3",-0.0561491468269586,1.01666096891297e-07
"RCOR1",-0.0561934854578789,9.93378215115287e-08
"APOLD1",-0.0562058767848122,9.86964186370576e-08
"TPSB2",-0.056281471438723,9.48694145935114e-08
"AC004241.1",-0.0563002543531565,9.3941034638295e-08
"APOL1",-0.0563276284613303,9.26037486394984e-08
"IL6",-0.0563294712118093,9.25143912052547e-08
"ELF2",-0.0563976202548795,8.92677434055592e-08
"MYL6",-0.0564226530387827,8.8103094436572e-08
"FBN2",-0.0564467552818751,8.69956459226687e-08
"PRPF4B",-0.0565252100615616,8.34833513051294e-08
"AC069366.2",-0.05662486483208,7.92194867519217e-08
"FAM13A-AS1",-0.0566405026536041,7.85698363533881e-08
"NUP50-DT",-0.0566877002488649,7.66402081446369e-08
"USP32",-0.0567155926935262,7.55215102325272e-08
"JPT1",-0.0567816353595919,7.2935381324793e-08
"DENND4B",-0.0568601731665483,6.99714897976511e-08
"SIGLEC5",-0.0570487364729719,6.33238114492673e-08
"SERPINB9P1",-0.0570539336113975,6.31495422050002e-08
"SBNO2",-0.057080529432211,6.22649840591997e-08
"ARID4A",-0.0571055030810124,6.14453127415945e-08
"ABTB1",-0.0571106552780057,6.12775156793466e-08
"MRPL33",-0.0571168287870613,6.10770410292547e-08
"CACNA1A",-0.0572129098249865,5.80376633345578e-08
"TRAPPC1",-0.0572138582686009,5.80084038274106e-08
"AC027097.1",-0.0572282670943597,5.75656451221022e-08
"AC242988.2",-0.0572771184293148,5.60887621655345e-08
"NTNG2",-0.0572814388193005,5.5959928762172e-08
"MED29",-0.057294673653975,5.55670498851163e-08
"SRD5A1",-0.0573010895162718,5.53775567719835e-08
"SOX4",-0.057331013215616,5.45019963127723e-08
"TRADD",-0.057352963889988,5.38682688885923e-08
"SESN3",-0.0573786811109027,5.31348799526243e-08
"CDC42SE2",-0.0574115622209262,5.22112779459718e-08
"EID1",-0.0575217043080139,4.92294394873819e-08
"DGUOK",-0.0575974354896982,4.72756629364771e-08
"LINC01001",-0.0576261272516461,4.65552567992868e-08
"BISPR",-0.057664377163821,4.56113891947265e-08
"HDX",-0.0577162783078631,4.43602697721477e-08
"ARPC4",-0.0577343149178695,4.39333222314106e-08
"PLCG2",-0.0577872440529548,4.27032966453555e-08
"MS4A14",-0.0578231261455658,4.18884867986633e-08
"DUSP18",-0.0579218062004932,3.97246190121742e-08
"ITM2B",-0.0579515518892724,3.90938892169393e-08
"BCL2L11",-0.0583199305220991,3.2043999372761e-08
"BTN2A1",-0.0584587935035797,2.97205596523392e-08
"CES4A",-0.0585234235615503,2.86957269020875e-08
"PPARGC1B",-0.0586041953684817,2.74630494211555e-08
"ZFC3H1",-0.0586224258011862,2.71920212405936e-08
"PLCL2",-0.0586357937213124,2.69949339975044e-08
"C21orf91",-0.0586412473324433,2.69149284366114e-08
"CBWD1",-0.0586640103304107,2.65834677016837e-08
"CATSPERG",-0.0586697045138033,2.65011738171374e-08
"CYP2U1",-0.0586697262186243,2.65008606065512e-08
"MIIP",-0.0587102459190943,2.592236159035e-08
"MSLN",-0.0588662498680349,2.38073600978756e-08
"HDC",-0.0589283673296391,2.30126834992191e-08
"CROCC2",-0.0589920153970868,2.22251472566887e-08
"TAF15",-0.0590346438931984,2.17123855583487e-08
"IFI44",-0.0591613955919015,2.02546475361617e-08
"AC245014.3",-0.0592444529353138,1.93514354038708e-08
"BCL6",-0.0592800526723081,1.8976387938308e-08
"PPP1R12A",-0.0594755559848565,1.70392084408777e-08
"SRBD1",-0.0594800378953518,1.69971313188593e-08
"EVI5",-0.0594830852176145,1.69685800515296e-08
"SCGB3A2",-0.0594865197599513,1.69364566232191e-08
"NCOA1",-0.0596013427139411,1.5895854959851e-08
"SPG11",-0.0596651450588079,1.53447543818094e-08
"GSE1",-0.0596982075691091,1.50665179903179e-08
"PKN2",-0.0597157957901572,1.49205078453974e-08
"TMEM175",-0.059761402827147,1.45482696515645e-08
"S100B",-0.0599852812549045,1.28479642116899e-08
"BX293535.1",-0.0601320168881804,1.18400093884505e-08
"OXSR1",-0.0601691982186975,1.15970645096544e-08
"AP000547.3",-0.060170813977912,1.15866176073032e-08
"AL138756.1",-0.0602328697683619,1.1192234500288e-08
"HMGA2-AS1",-0.0602433347830736,1.11270243355273e-08
"IL2RG",-0.0603097054502576,1.07219649018834e-08
"ATR",-0.06036029587935,1.04228718128118e-08
"SON",-0.0603694332598013,1.03697225710139e-08
"XRCC4",-0.0605063173382296,9.60434597707774e-09
"UTY",-0.0605143556018713,9.56114968946502e-09
"BORCS5",-0.0605363798134065,9.44376040820256e-09
"LONRF1",-0.0605400047716085,9.42457407464845e-09
"KMO",-0.0605680591071298,9.27736262801939e-09
"PDCD4-AS1",-0.0606378360930879,8.92084270029294e-09
"NACAD",-0.0607218686068985,8.50913625593768e-09
"MOV10",-0.0607756842104393,8.25523947174062e-09
"TNFSF18",-0.0608407089358961,7.95827316083629e-09
"CDK11A",-0.0608434638680188,7.9459235385925e-09
"DES",-0.0609371071125265,7.53704972317327e-09
"DOC2B",-0.0609818775150704,7.34886947237988e-09
"ARMH2",-0.0609840525036537,7.33984481150481e-09
"HIST2H2AC",-0.0613042528384449,6.12243334420317e-09
"AGTPBP1",-0.0613938800467905,5.81844588833039e-09
"UBA3",-0.0614256250393693,5.71433856422384e-09
"TMEM229B",-0.0614661421730967,5.58409225661957e-09
"TSKS",-0.0615157099257642,5.42867513961875e-09
"GLRX",-0.0616308495074748,5.08372355860571e-09
"MAP3K7CL",-0.0617143887544156,4.84689106403427e-09
"GDI2",-0.0617771352888791,4.67609977153152e-09
"SLU7",-0.0618464059256148,4.49434917022875e-09
"PTMA",-0.0618898178112894,4.38396967462096e-09
"AC021016.3",-0.0619219017592682,4.30409239688226e-09
