"gene","cor","pval","FDR"
"ITM2C",0.0859894102622606,6.21282126565111e-17,4.98921632624236e-16
"RNF213",0.0859339535113683,6.50443213262235e-17,5.21116213716652e-16
"BRK1",0.0858087680282703,7.21323987430402e-17,5.76553589018553e-16
"NR3C1",0.0856955399295993,7.91963032187962e-17,6.30071054212794e-16
"MACF1",0.0856812875485467,8.01324471198408e-17,6.36039678879294e-16
"TMX4",0.0853396166142224,1.06145857931297e-16,8.40567083293905e-16
"ANKRD12",0.0851264576805907,1.26424270870062e-16,9.98839331747073e-16
"PSTPIP1",0.0849044686664032,1.51601630425076e-16,1.19225098318204e-15
"MDFIC",0.0845220443817427,2.07063587099566e-16,1.62468929235692e-15
"SDF2L1",0.0845161756787027,2.0805439171406e-16,1.62872785824668e-15
"SLC9A3R1",0.0844836410338792,2.13632522190984e-16,1.66857730231817e-15
"XAF1",0.0843256885962334,2.42879277861616e-16,1.89268794889428e-15
"PAXX",0.0842413211466664,2.6008290222865e-16,2.02214456482776e-15
"HLA-E",0.0840889053065584,2.94259936202034e-16,2.28268308786204e-15
"HCST",0.0840050524107308,3.14912167466107e-16,2.4373631785103e-15
"CREM",0.0839795621776403,3.21468669793034e-16,2.48249282023018e-15
"SEPTIN7",0.0839109854373648,3.39782926051257e-16,2.61801213968773e-15
"BCL7C",0.0833684740356725,5.25872286768657e-16,4.03365267496765e-15
"BAX",0.0833252454987429,5.44430124877229e-16,4.16665650381432e-15
"SNRPB",0.0830830202173774,6.60992981826408e-16,5.04744864024139e-15
"ARHGDIA",0.0828221607558548,8.14072179742248e-16,6.20254103986243e-15
"NABP1",0.0825556249427302,1.00648682823495e-15,7.65153653198167e-15
"RGS19",0.0825037733797252,1.04881749603272e-15,7.95566442112625e-15
"DYNLT3",0.082460561604647,1.08543060288271e-15,8.21517277093307e-15
"GPR183",0.0824161859464558,1.12433978867661e-15,8.49087509285363e-15
"CTSB",0.0824019406292184,1.13711915207034e-15,8.56846832430096e-15
"SQOR",0.0823905995644439,1.14739532586182e-15,8.62689980169952e-15
"IQGAP1",0.0822169948506205,1.31660477911426e-15,9.8774231345392e-15
"CAPZB",0.0822080790529424,1.32592896872344e-15,9.92560831948115e-15
"DYNLRB1",0.0820305554437689,1.52572553503313e-15,1.13714750661184e-14
"RABAC1",0.0818877445280614,1.70772981702911e-15,1.2700312400123e-14
"DEK",0.081458854094409,2.39276366233664e-15,1.77562787176869e-14
"CISD3",0.0814556057157929,2.39886798660021e-15,1.77630462817301e-14
"PGAM1",0.0814344846848204,2.43893409278747e-15,1.80207203702504e-14
"SP140",0.0814095854309292,2.48701421270486e-15,1.83363698742744e-14
"RBM8A",0.0811528020085041,3.04063533819462e-15,2.23699214880942e-14
"ARL6IP1",0.0811343774548025,3.08472749033816e-15,2.264560674774e-14
"AGTRAP",0.0808052723144532,3.98717353026658e-15,2.92079671242869e-14
"MYO1G",0.0807578461347685,4.13703173041652e-15,3.02409947644336e-14
"PARP14",0.0807142872518298,4.27954689640619e-15,3.1216055293402e-14
"ABRACL",0.0802888729432257,5.95170503841671e-15,4.31372519839482e-14
"GPR171",0.0802662798810071,6.0565880403822e-15,4.38046251292759e-14
"COX17",0.0801812950569369,6.46765311964212e-15,4.65807185732541e-14
"FOSB",0.0801642459327293,6.55336542268715e-15,4.70988720819595e-14
"LAPTM5",0.0800750971786553,7.02008282173902e-15,5.03473864427027e-14
"RNF19A",0.0799442422557063,7.76494887360616e-15,5.55652540714831e-14
"SMAP1",0.0799417090846947,7.78011011407202e-15,5.55652540714831e-14
"TXNDC17",0.0798158294257211,8.57134983321673e-15,6.10887245404884e-14
"PDIA3",0.0797537444734038,8.9902408609334e-15,6.39409854163267e-14
"ITGAL",0.0797150291333562,9.26158545892846e-15,6.57341988692827e-14
"SNX6",0.0795220946957054,1.07386422132393e-14,7.60598240403556e-14
"ANXA6",0.0794262743500665,1.15560418823738e-14,8.16802051231419e-14
"DAD1",0.0793415327540124,1.23297366566625e-14,8.69691321699842e-14
