"gene","beta","stderr","t","p","celltype","padj","label_color","leadingEdgeIn"
"MPEG1",-0.65995575588435,0.065229813072476,-10.1173945593111,6.07955924296673e-18,"Myeloid",2.70844364274168e-14,"grey",""
"OSBP",-0.139973649480686,0.0510843644879926,-2.7400487582377,0.00704260175148849,"Myeloid",1,"grey",""
"PATL1",-0.218295151746604,0.0554005857001186,-3.94030404169781,0.000134547204151767,"Myeloid",0.59940779449612,"grey",""
"MRPL16",-0.236347923534577,0.0542890198613309,-4.35351244392097,2.75892701075397e-05,"Myeloid",0.122910198329089,"grey",""
"MS4A6A",-0.475480130190626,0.0647944409459648,-7.33828586602285,2.40939172077254e-11,"Myeloid",1.07338401160417e-07,"grey",""
"MS4A4A",-0.0977627119208669,0.0538842244052946,-1.81431045913432,0.0720281945454529,"Myeloid",1,"grey",""
"MS4A7",-0.25106815995583,0.0437496913723861,-5.73874128205391,6.81066783847883e-08,"Myeloid",0.000303415252204232,"grey",""
"TMEM109",-0.103506588006659,0.0587863485343534,-1.76072490616035,0.0807305446804233,"Myeloid",1,"grey",""
"SLC15A3",0.145543976021996,0.0547942667745525,2.65618986418464,0.00893312198551584,"Myeloid",1,"grey",""
"DDB1",-0.110048660005597,0.059560823228713,-1.84766855191056,0.0670143357826337,"Myeloid",1,"grey",""
"CYB561A3",-0.193445707556838,0.0587441055296345,-3.29302328825572,0.00128917849962556,"Myeloid",1,"grey",""
"SDHAF2",-0.211229093421238,0.0516975984497929,-4.08585891327965,7.79314510589939e-05,"Myeloid",0.347184614467818,"grey",""
"TMEM258",-0.0671971786523162,0.0405726855044308,-1.65621717707047,0.100186067274414,"Myeloid",1,"grey",""
"FTH1",0.231456236717808,0.0178719704909552,12.9507955955358,7.48770331594127e-25,"Myeloid",3.33577182725184e-21,"grey",""
"AHNAK",0.0411706605653286,0.0419773007173138,0.980783896577407,0.328593788850323,"Myeloid",1,"grey",""
"EEF1G",-0.0752828828004502,0.0108083767797754,-6.96523486684137,1.65702621276611e-10,"Myeloid",7.38205177787301e-07,"grey",""
"B3GAT3",-0.221466513019176,0.057602067307384,-3.8447667483418,0.000191139349819279,"Myeloid",0.851525803444889,"grey",""
"GANAB",-0.0185629928275987,0.0504915162198855,-0.36764577927822,0.713759130045923,"Myeloid",1,"grey",""
"UQCC3",-0.180175253620489,0.051312082890782,-3.511361135037,0.000620900981918482,"Myeloid",1,"grey",""
"UBXN1",-0.198962520518577,0.0477219033627205,-4.16920756505288,5.66649335216186e-05,"Myeloid",0.252442278838811,"grey",""
"BSCL2",0.00302469269362438,0.050048544479762,0.0604351779869936,0.95190556028207,"Myeloid",1,"grey",""
"HNRNPUL2",-0.136785013705165,0.0558343118983085,-2.4498379053062,0.0156768151847368,"Myeloid",1,"grey",""
"TTC9C",-0.182410137723603,0.0542057675997698,-3.36514260014608,0.00101648666373361,"Myeloid",1,"grey",""
"POLR2G",-0.26074100501113,0.0546915634744285,-4.76748127950376,5.09585724927588e-06,"Myeloid",0.022702044045524,"grey",""
"TMEM179B",-0.0992440116970469,0.0491077713635783,-2.02094310007017,0.0454218781061523,"Myeloid",1,"grey",""
"STX5",-0.269669567406911,0.0572550752832985,-4.70996791240924,6.48093110451173e-06,"Myeloid",0.0288725480705997,"grey",""
"WDR74",-0.31354952773009,0.0568053955894622,-5.51971383134344,1.87458434509727e-07,"Myeloid",0.000835127325740834,"grey",""
"SNHG1",-0.270064425721808,0.0597907201475133,-4.51682844855382,1.43362473321643e-05,"Myeloid",0.063867981864792,"grey",""
"SLC3A2",0.176629425386395,0.0476103769879809,3.70989344257837,0.00031060672642237,"Myeloid",1,"grey",""
"PLAAT4",-0.689660139242391,0.0556097576707359,-12.4017828548337,1.6021834407058e-23,"Myeloid",7.13772722834434e-20,"grey",""
"PLAAT3",-0.197214313936839,0.0633725784849942,-3.11198184848257,0.00230333821711763,"Myeloid",1,"grey",""
"ATL3",-0.00748881131282606,0.0493407186603806,-0.15177750783025,0.879607115123448,"Myeloid",1,"grey",""
"RTN3",0.0212887615166703,0.0449277447528041,0.473844428065614,0.636437439837642,"Myeloid",1,"grey",""
"MARK2",-0.360964188574162,0.0583293010338879,-6.18838529137269,7.99614541284318e-09,"Myeloid",3.56228278142164e-05,"grey",""
"COX8A",-0.00425499729248345,0.0313599593279708,-0.135682487594564,0.892290552686226,"Myeloid",1,"grey",""
"OTUB1",-0.215255036283138,0.0592248447785065,-3.63453947558943,0.000405268089807787,"Myeloid",1,"grey",""
"STIP1",-0.0698119546476581,0.0524980172818699,-1.32980173846999,0.186005108409222,"Myeloid",1,"grey",""
"FERMT3",0.0185357801409299,0.0469236274428739,0.395020188145,0.69350124674265,"Myeloid",1,"grey",""
"NUDT22",-0.269736685516864,0.0530087253137192,-5.08853370686605,1.28881851062726e-06,"Myeloid",0.00574168646484443,"grey",""
"DNAJC4",-0.390395040589234,0.0573975468875322,-6.80159800825974,3.81188419613791e-10,"Myeloid",1.69819440937944e-06,"grey",""
"VEGFB",0.274924724407083,0.0491808195834376,5.59008017222364,1.35722528917281e-07,"Myeloid",0.000604643866326486,"grey",""
"FKBP2",-0.0630254564648851,0.0509877400301279,-1.23609040972682,0.218742705480798,"Myeloid",1,"grey",""
"PPP1R14B",-0.0595641440218762,0.0573105844717391,-1.03932187345338,0.300661250577204,"Myeloid",1,"grey",""
"ESRRA",-0.281986279844008,0.0544240949163779,-5.18127642319596,8.57869263036833e-07,"Myeloid",0.00382180756682909,"grey",""
"TRMT112",-0.0361710370289929,0.0425051290412074,-0.850980525054427,0.396407394225869,"Myeloid",1,"grey",""
"PRDX5",-0.146344539052717,0.057079931099085,-2.56385276286823,0.0115356795275627,"Myeloid",1,"grey",""
"RPS6KA4",-0.404501248319603,0.0538062295543025,-7.51774007712939,9.40490569835932e-12,"Myeloid",4.18988548861908e-08,"grey",""
"SF1",-0.236503211204581,0.0584988037582293,-4.04287260611395,9.16973539071982e-05,"Myeloid",0.408511711656568,"grey",""
"ARL2",-0.0597673585312399,0.047815588134585,-1.24995552419045,0.213650916562616,"Myeloid",1,"grey",""
"VPS51",-0.262327890834957,0.053210985851981,-4.92995735062463,2.55873648970241e-06,"Myeloid",0.0113991710616242,"grey",""
"FAU",-0.145448862789101,0.011743819727509,-12.3851409646896,1.75855543898199e-23,"Myeloid",7.83436448066476e-20,"grey",""
"CAPN1",-0.139404650107933,0.0602216506095003,-2.31485933542215,0.0222513294869989,"Myeloid",1,"grey",""
"NEAT1",0.04495282861203,0.0362217741769252,1.24104436167201,0.216913393581183,"Myeloid",1,"grey",""
"MALAT1",0.022194214134946,0.0213614900134387,1.03898249237218,0.300818436857779,"Myeloid",1,"grey",""
"ZNRD2",-0.148030054606598,0.0513835165183611,-2.88088602409494,0.00466821038402715,"Myeloid",1,"grey",""
"FAM89B",-0.358013310193802,0.0544406691481803,-6.57621068578964,1.18432352808868e-09,"Myeloid",5.27616131763505e-06,"grey",""
"EHBP1L1",-0.269713502764399,0.0561760145995934,-4.80122174360072,4.42174082936384e-06,"Myeloid",0.0196988553948159,"grey",""
"MAP3K11",-0.324732295168513,0.0501381430054161,-6.47675154489535,1.94262509696725e-09,"Myeloid",8.65439480698911e-06,"grey",""
"SIPA1",-0.381382886099511,0.0574813322251358,-6.63489991160535,8.83012388860994e-10,"Myeloid",3.93382019237573e-06,"grey",""
"RELA",-0.140431247963134,0.0536203898275969,-2.61898968684592,0.00991005852369553,"Myeloid",1,"grey",""
"RNASEH2C",-0.170634950423699,0.0518615119565608,-3.29020392939224,0.00130111491631018,"Myeloid",1,"grey",""
"CFL1",0.00292341495493715,0.0132786195179491,0.220159554311011,0.826106051686598,"Myeloid",1,"grey",""
"FIBP",-0.18491548621183,0.0501159876301669,-3.68975041610318,0.000333622217282773,"Myeloid",1,"grey",""
"CCDC85B",-0.297658532998605,0.0581314810694202,-5.12043607908671,1.12097727823031e-06,"Myeloid",0.00499395377451604,"grey",""
"C11orf68",-0.105686055439303,0.0530616041906005,-1.99176140735723,0.0485769471414572,"Myeloid",1,"grey",""
"DRAP1",-0.186790531491351,0.0441434060320176,-4.23144809795307,4.45405001707515e-05,"Myeloid",0.198427928260698,"grey",""
"SART1",-0.14357604785878,0.0584010344679366,-2.45845042244253,0.015323078110293,"Myeloid",1,"grey",""
"BANF1",-0.135304027569953,0.0496618417751375,-2.72450683932731,0.00736285244554798,"Myeloid",1,"grey",""
"SF3B2",-0.118282115896948,0.0500803306515114,-2.36184774258032,0.0197288326658316,"Myeloid",1,"grey",""
"RAB1B",-0.145423120531963,0.0552353485186976,-2.63279085643383,0.00953690303799909,"Myeloid",1,"grey",""
"YIF1A",-0.0965547302696369,0.0516356892591965,-1.86992236677542,0.0638338847217002,"Myeloid",1,"grey",""
"BRMS1",-0.196472798951801,0.0537716549392805,-3.6538358206319,0.000378716787936709,"Myeloid",1,"grey",""
"MRPL11",-0.195646303485194,0.0552266288760926,-3.54260811254928,0.000557757422090982,"Myeloid",1,"grey",""
"ZDHHC24",-0.0777068079608712,0.049217069741396,-1.5788588871538,0.116895728617327,"Myeloid",1,"grey",""
"CCS",-0.278046193872266,0.0533432778906946,-5.21239422972861,7.47638341480494e-07,"Myeloid",0.0033307288112956,"grey",""
"RBM4",-0.276714438455135,0.0558398743278659,-4.955498947408,2.29317525438177e-06,"Myeloid",0.0102160957582708,"grey",""
"KDM2A",-0.312242309837886,0.0591666036920321,-5.27734043115162,5.60225722735239e-07,"Myeloid",0.00249580559478549,"grey",""
"GRK2",-0.328930981424929,0.0561059787959433,-5.86267254370959,3.80512450395161e-08,"Myeloid",0.000169518296651044,"grey",""
"ANKRD13D",-0.421734341429977,0.0555365178263936,-7.5938203894654,6.29669419743465e-12,"Myeloid",2.80517726495714e-08,"grey",""
"POLD4",-0.150536625660855,0.0522558493552691,-2.88076124526097,0.00466994187146528,"Myeloid",1,"grey",""
"PPP1CA",-0.143129581817052,0.0443207871949151,-3.22940071410718,0.00158505122384805,"Myeloid",1,"grey",""
"RPS6KB2",-0.30796595990742,0.0514947937426533,-5.98052613719532,2.1745131588251e-08,"Myeloid",9.68745612256581e-05,"grey",""
"CORO1B",0.00282129817999043,0.0489786087237169,0.0576026607024522,0.954157109733092,"Myeloid",1,"grey",""
"TMEM134",-0.192476157578812,0.0526147286688489,-3.65821819191038,0.000372920389252146,"Myeloid",1,"grey",""
"AIP",-0.282050783550232,0.0510762669861983,-5.52214952644146,1.85381556530941e-07,"Myeloid",0.000825874834345341,"grey",""
"CDK2AP2",-0.375175742747885,0.0513226753921839,-7.31013611198105,2.79043462692684e-11,"Myeloid",1.24313862629591e-07,"grey",""
"GSTP1",-0.139207007758595,0.0384767187133484,-3.61795424385555,0.000429485889541738,"Myeloid",1,"grey",""
"NDUFV1",-0.0902453439012875,0.055521595886793,-1.62540976101075,0.106593976269102,"Myeloid",1,"grey",""
"UNC93B1",-0.0887566553689534,0.0439899063792414,-2.01765956498687,0.0457679319527739,"Myeloid",1,"grey",""
"ALDH3B1",-0.171126684135179,0.0551019913535946,-3.10563520358172,0.00234967934982318,"Myeloid",1,"grey",""
"NDUFS8",-0.0737463985179441,0.0509570952720819,-1.44722532012824,0.1503370716861,"Myeloid",1,"grey",""
"TCIRG1",-0.0571442219577789,0.0473379058601839,-1.20715568040882,0.229651535984094,"Myeloid",1,"grey",""
"KMT5B",-0.191120621020138,0.0560230899255982,-3.41146161830696,0.000870925591150851,"Myeloid",1,"grey",""
"PPP6R3",-0.241542078530286,0.0514265439828304,-4.69683668828551,6.84490268090167e-06,"Myeloid",0.0304940414434169,"grey",""
"MRPL21",-0.178538214784967,0.0518991325365167,-3.44010017237467,0.000790965345538473,"Myeloid",1,"grey",""
"PPFIA1",-0.0541352400658683,0.0615186235565542,-0.879981328192457,0.380558089116888,"Myeloid",1,"grey",""
"NUMA1",-0.255705668746175,0.0565957982259922,-4.51810340628325,1.42622987353392e-05,"Myeloid",0.0635385408659363,"grey",""
"LAMTOR1",-0.122470738897833,0.0432701238906956,-2.83037643264452,0.00541919277776304,"Myeloid",1,"grey",""
"ANAPC15",-0.195140132332818,0.0539760620640477,-3.61530880302578,0.000433472996902462,"Myeloid",1,"grey",""
"INPPL1",-0.13310944022044,0.0566874586775021,-2.34812855128515,0.0204378339037901,"Myeloid",1,"grey",""
"ARAP1",-0.141885013881041,0.0484900880116094,-2.92606220568358,0.004078612245359,"Myeloid",1,"grey",""
"ATG16L2",-0.306007162542526,0.0525030238801887,-5.82837215701768,4.47326565713212e-08,"Myeloid",0.000199283985025236,"grey",""
"FCHSD2",-0.320558907816621,0.0588470431006123,-5.44732395931183,2.60714424232573e-07,"Myeloid",0.00116148275995611,"grey",""
"RELT",-0.462507562341757,0.0511393802817686,-9.04405880152291,2.42419202769324e-15,"Myeloid",1.07997754833734e-11,"grey",""
"RAB6A",-0.0653516687858054,0.0538643403295217,-1.21326407018091,0.22731656094696,"Myeloid",1,"grey",""
"COA4",-0.187880756672303,0.0551820759076596,-3.40474245634939,0.000890754305985701,"Myeloid",1,"grey",""
"UCP2",-0.123616906169321,0.0569377207238186,-2.17108982582804,0.0318135311462565,"Myeloid",1,"grey",""
"KCNE3",-0.31637863292081,0.0593019470491471,-5.3350462955054,4.32772360536089e-07,"Myeloid",0.00192800086618828,"grey",""
"RNF169",-0.243041853830052,0.0587577890862715,-4.13633422239908,6.42869285605288e-05,"Myeloid",0.286398266737156,"grey",""
"SPCS2",0.0647249499918257,0.037212656995922,1.73932621900443,0.0844390819363803,"Myeloid",1,"grey",""
"SLCO2B1",0.202961426416088,0.0615311605203858,3.29851452011611,0.00126622315197491,"Myeloid",1,"grey","GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT"
"ARRB1",-0.379869210337624,0.0577422595888698,-6.57870358801903,1.16967358113722e-09,"Myeloid",5.21089580396633e-06,"grey",""
"RPS3",-0.151513181916532,0.0121959375515318,-12.4232500598121,1.42085910136059e-23,"Myeloid",6.32992729656143e-20,"grey",""
"UVRAG",-0.349946385539667,0.0536652457264591,-6.52091275838749,1.56007048990336e-09,"Myeloid",6.95011403251945e-06,"grey",""
"THAP12",-0.151613099963181,0.0551653323598494,-2.74834018898305,0.00687697893159814,"Myeloid",1,"grey",""
"ACER3",-0.148517972212874,0.0543695944971306,-2.73163656243036,0.00721433349975544,"Myeloid",1,"grey",""
"PAK1",-0.481721965087858,0.055485858165818,-8.68188725942103,1.78261207174147e-14,"Myeloid",7.94153677960823e-11,"grey",""
"CLNS1A",-0.351988758315827,0.0533138093525555,-6.60220611864711,1.04005545717951e-09,"Myeloid",4.63344706173473e-06,"grey",""
"RSF1",-0.270617434145341,0.0552395103064463,-4.8989832213223,2.92102555025476e-06,"Myeloid",0.013013168826385,"grey",""
"NDUFC2",0.00456130872255516,0.0397551702856589,0.114734981381795,0.90883928190375,"Myeloid",1,"grey",""
"PRCP",-0.13541417373877,0.0478197501636105,-2.83176246792307,0.00539719153376477,"Myeloid",1,"grey",""
"PCF11",-0.302965899892218,0.0546757833138684,-5.54113506070925,1.69946344463256e-07,"Myeloid",0.000757110964583803,"grey",""
"CCDC90B",-0.146301284839695,0.0597457217732946,-2.44873240287959,0.0157227434249337,"Myeloid",1,"grey",""
"TMEM126B",-0.0789152599107034,0.0521348854409805,-1.51367475430707,0.132632745603835,"Myeloid",1,"grey",""
"TMEM126A",-0.107938653261523,0.0536580691686255,-2.011601515558,0.0464122946179649,"Myeloid",1,"grey",""
"CREBZF",-0.284640914139584,0.0572249040676371,-4.97407411645726,2.11707061799866e-06,"Myeloid",0.00943154960318403,"grey",""
"PICALM",-0.171054803252598,0.0526309010427542,-3.25008312347993,0.00148255347996076,"Myeloid",1,"grey",""
"HIKESHI",-0.225920777881857,0.047734613956024,-4.73285021410225,5.89097603065344e-06,"Myeloid",0.0262442982165611,"grey",""
"CTSC",-0.0617372844001299,0.0351946760488961,-1.75416544008981,0.0818528456268735,"Myeloid",1,"grey",""
"CHORDC1",-0.21934820735153,0.0577975131777104,-3.79511496761285,0.00022886461315731,"Myeloid",1,"grey",""
"SLC36A4",-0.0993688255013224,0.0543253300146451,-1.82914352245139,0.0697615805776521,"Myeloid",1,"grey",""
"SMCO4",-0.273407301964628,0.0655496897045082,-4.17099307711634,5.62767755035471e-05,"Myeloid",0.250713034868302,"grey",""
"TAF1D",-0.0854779434529911,0.0566408644685899,-1.50912144888595,0.133791281603223,"Myeloid",1,"grey",""
"C11orf54",-0.190873316441038,0.0599902428509605,-3.18173935243507,0.00184690574649276,"Myeloid",1,"grey",""
"ANKRD49",-0.29656749202947,0.0551630732708994,-5.37619596669427,3.59662892232637e-07,"Myeloid",0.0016022981848964,"grey",""
"CWC15",-0.0620170097818728,0.0505550566207139,-1.22672219016886,0.222232649991407,"Myeloid",1,"grey",""
"MAML2",0.0990024993115458,0.0492860286292065,2.00873355117271,0.0467200305141064,"Myeloid",1,"grey",""
"CCDC82",-0.206183987947472,0.0559859725292237,-3.68277942907659,0.000341956781229089,"Myeloid",1,"grey",""
"BIRC2",-0.197318436659073,0.0544738894721814,-3.62225716891097,0.000423074614652,"Myeloid",1,"grey",""
"TMEM123",-0.125100185338493,0.0433953984773424,-2.88279840093668,0.00464174686720459,"Myeloid",1,"grey",""
"CASP4",-0.386964453415152,0.05310929442965,-7.28619081783764,3.1611239986674e-11,"Myeloid",1.40828074140633e-07,"grey",""
"CASP1",-0.65972963472368,0.0552386566721703,-11.9432599282607,2.09465190842444e-22,"Myeloid",9.33167425203089e-19,"grey",""
"CARD16",-0.601782827472111,0.0512699231174796,-11.737541054883,6.65548944777909e-22,"Myeloid",2.96502054898558e-18,"grey",""
"AASDHPPT",-0.224411424582322,0.0516944755051512,-4.34111038731711,2.89768963407141e-05,"Myeloid",0.129092073197881,"grey",""
"CWF19L2",-0.276988502458882,0.0514803217399722,-5.38047341386006,3.52794545837024e-07,"Myeloid",0.00157169970170394,"grey",""
"CUL5",-0.178467078780912,0.0533365065949268,-3.3460586411538,0.00108284718069383,"Myeloid",1,"grey",""
"ACAT1",-0.0838304204658542,0.056853607311952,-1.4744960685763,0.142862224208934,"Myeloid",1,"grey",""
"ATM",-0.30589461807654,0.050905884368071,-6.00902276571395,1.89773186248189e-08,"Myeloid",8.45439544735683e-05,"grey",""
"RDX",0.11622791307013,0.0583637359751467,1.99144059454357,0.0486126426724212,"Myeloid",1,"grey",""
"FDX1",0.181053001977523,0.0648696414295205,2.79102825278036,0.00607900272119793,"Myeloid",1,"grey","HALLMARK_COMPLEMENT"
"NKAPD1",-0.220389310528671,0.0598626667675505,-3.68158190119483,0.000343408248655866,"Myeloid",1,"grey",""
"TIMM8B",-0.0333285221207711,0.0417575260909546,-0.798144077026409,0.426300608789227,"Myeloid",1,"grey",""
"SDHD",-0.129101346621952,0.0471874335984362,-2.73592642737474,0.00712628791842113,"Myeloid",1,"grey",""
"IL18",0.0347105630204433,0.0462821372461259,0.749977530982514,0.454677505729021,"Myeloid",1,"grey",""
"ZPR1",-0.191907628667723,0.0522081588224036,-3.67581682626531,0.000350477822790223,"Myeloid",1,"grey",""
"PAFAH1B2",-0.099024688297285,0.05545246899638,-1.78575796694913,0.0765631323499902,"Myeloid",1,"grey",""
"SIDT2",-0.343324786802874,0.0602957512239304,-5.69401292518625,8.38945352246633e-08,"Myeloid",0.000373750154425875,"grey",""
"PCSK7",-0.366916759786552,0.0573072522052949,-6.40262350168398,2.80284547769257e-09,"Myeloid",1.24866766031204e-05,"grey",""
"FXYD2",-0.163929750572165,0.053168131251597,-3.08323325859307,0.00252024599627913,"Myeloid",1,"grey",""
"IL10RA",-0.278838450692878,0.0520774426918163,-5.35430382676406,3.96911652430611e-07,"Myeloid",0.00176824141157837,"grey",""
"JAML",-0.808704520490382,0.0550307003876944,-14.69551568112,5.16274428449023e-29,"Myeloid",2.3000025787404e-25,"grey",""
"ATP5MG",-0.102976927905213,0.0269807905578672,-3.81667570801353,0.000211687192031217,"Myeloid",0.943066440499072,"grey",""
"KMT2A",-0.248983205899398,0.0513649527973544,-4.84733641013337,3.63861531619875e-06,"Myeloid",0.0162100312336654,"grey",""
"ARCN1",-0.152010559763141,0.0547448448132236,-2.77671003145164,0.00633672606190282,"Myeloid",1,"grey",""
"DDX6",-0.217815013648879,0.0549953151147701,-3.96061033915925,0.000124778054046729,"Myeloid",0.555886230778179,"grey",""
"RPS25",-0.131797935607072,0.00991704106342738,-13.2900463721103,1.13913043500518e-25,"Myeloid",5.07482608794807e-22,"grey",""
"TRAPPC4",-0.114330642330373,0.0494644232041109,-2.31137118204325,0.0224494357159888,"Myeloid",1,"grey",""
"CBL",-0.280160932457112,0.0496185255742549,-5.64629700731124,1.04690376942425e-07,"Myeloid",0.000466395629278504,"grey",""
"SORL1",-0.173624994173944,0.0683511796853416,-2.540190161651,0.0123039749767717,"Myeloid",1,"grey",""
"HSPA8",-0.0241235130428905,0.0353369453433494,-0.682671147958485,0.496077883210798,"Myeloid",1,"grey",""
"TBRG1",-0.294587591864035,0.059061423724632,-4.98781731435259,1.99530901924084e-06,"Myeloid",0.00888910168071793,"grey",""
"SLC37A2",0.0996349767554766,0.0513173627251138,1.94154515089134,0.0544422600130491,"Myeloid",1,"grey",""
"EI24",-0.133651914171619,0.0524363295375294,-2.54884190694473,0.0120178974220808,"Myeloid",1,"grey",""
"STT3A",-0.0111014768729479,0.0577152208207703,-0.192349205548785,0.847780820776172,"Myeloid",1,"grey",""
"SRPRA",-0.109885201187897,0.049987212139811,-2.19826624618622,0.029771476755628,"Myeloid",1,"grey",""
"FLI1",-0.336924306067427,0.055723635563961,-6.04634465532489,1.58702111844252e-08,"Myeloid",7.07017908266142e-05,"grey",""
"APLP2",0.257754526842351,0.0312716420353476,8.24243659961956,1.9565268977938e-13,"Myeloid",8.71632732967139e-10,"grey",""
"ST14",0.197159201755089,0.057771261466577,3.41275569807582,0.000867154550809452,"Myeloid",1,"grey",""
"THYN1",-0.307471753859747,0.0553836255622479,-5.55167255192,1.61929582264908e-07,"Myeloid",0.000721396288990166,"grey",""
"KDM5A",-0.279840643566954,0.04935932556746,-5.66945841236207,9.403260137462e-08,"Myeloid",0.000418915239123932,"grey",""
"WNK1",-0.0545192681397213,0.0442942258071596,-1.23084368551959,0.220692328520524,"Myeloid",1,"grey",""
"FKBP4",-0.00602652339437281,0.0584279942380571,-0.103144451096824,0.918013621264341,"Myeloid",1,"grey",""
"TIGAR",-0.164477614946914,0.0611681973778122,-2.68894003743481,0.00814603030824078,"Myeloid",1,"grey",""
"C12orf4",-0.121259086656605,0.0556709732348915,-2.17813843751176,0.0312725465359246,"Myeloid",1,"grey",""
"NDUFA9",-0.124872508130562,0.0520224212666873,-2.40035940446557,0.017853390583338,"Myeloid",1,"grey",""
"CD9",0.714212293806837,0.0473190092669267,15.0935597526559,6.03789517798915e-30,"Myeloid",2.68988230179417e-26,"maroon","HALLMARK_CHOLESTEROL_HOMEOSTASIS; HALLMARK_COAGULATION"
"TNFRSF1A",-0.191381158005048,0.0556021188035122,-3.44197599162281,0.000785976245903457,"Myeloid",1,"grey",""
"LTBR",-0.213612493513085,0.0585767198553447,-3.64671313178003,0.000388319880978248,"Myeloid",1,"grey",""
"TAPBPL",-0.247303316002717,0.0479880725008013,-5.15343299105392,9.69814059450481e-07,"Myeloid",0.00432052163485189,"grey",""
"MRPL51",-0.073259479094039,0.0570215964347516,-1.28476724038879,0.20124933884226,"Myeloid",1,"grey",""
"GAPDH",0.0837345277519147,0.0143204150169737,5.84721376110019,4.09316139809163e-08,"Myeloid",0.000182350340284982,"grey",""
"CHD4",-0.118027966182055,0.0594926128979143,-1.98390960545948,0.0494570103123626,"Myeloid",1,"grey",""
"COPS7A",-0.07363684686144,0.050648863763302,-1.45386967031616,0.148488628922314,"Myeloid",1,"grey",""
"MLF2",-0.0861894702055397,0.0468371976021799,-1.84019272326251,0.0681119517773769,"Myeloid",1,"grey",""
"PTMS",0.210418067206412,0.0593028917133558,3.54819235836729,0.00054713058093167,"Myeloid",1,"grey",""
"CD4",-0.201135189335134,0.0555931073941995,-3.61798789027792,0.000429435402808806,"Myeloid",1,"grey",""
"TPI1",-0.0984464104591307,0.0463354637937226,-2.12464497814022,0.0355852968747923,"Myeloid",1,"grey",""
"C12orf57",-0.420081431039293,0.0593606193517945,-7.07676967704337,9.34826641596281e-11,"Myeloid",4.16465268831143e-07,"grey",""
"PTPN6",-0.288900136660411,0.0518199629178394,-5.5750741682016,1.4542640388352e-07,"Myeloid",0.000647874629301081,"grey",""
"PHB2",-0.13501100616071,0.0541321716264317,-2.49409920393415,0.0139333714512393,"Myeloid",1,"grey",""
"EMG1",-0.201573026338938,0.0507016346702511,-3.97567115241769,0.000117973488265038,"Myeloid",0.525571890220746,"grey",""
"CD163",0.150393135859009,0.055497857799304,2.70989082863114,0.00767602877720113,"Myeloid",1,"grey",""
"C3AR1",0.0200474451894347,0.0476129060730545,0.421050652919087,0.67444116720523,"Myeloid",1,"grey",""
"NECAP1",-0.249244358574254,0.0552017343214581,-4.51515448994449,1.44339003220741e-05,"Myeloid",0.0643030259348401,"grey",""
"CLEC4A",-0.511904377015113,0.0614269920128789,-8.33354133485465,1.19372684874687e-13,"Myeloid",5.31805311116732e-10,"grey",""
"M6PR",0.0625253901842066,0.0393458225691011,1.58912398068172,0.11455856576565,"Myeloid",1,"grey",""
"A2M",0.337195307814358,0.0654728427145475,5.15015529850266,9.8389325010576e-07,"Myeloid",0.00438324442922116,"grey","HALLMARK_COAGULATION"
"CLEC2B",-0.152369172350934,0.0381633513515878,-3.99255219876267,0.000110767622733286,"Myeloid",0.493469759276789,"grey",""
"CLEC12A",-0.696342788616537,0.0619395611213191,-11.2422945208254,1.08100802353868e-20,"Myeloid",4.81589074486484e-17,"grey",""
"CLEC7A",-0.378019669300909,0.053707482492409,-7.03849169162487,1.13821694273203e-10,"Myeloid",5.0707564798712e-07,"grey",""
"OLR1",0.458473604972056,0.0711970558252983,6.43950230325602,2.33613023455646e-09,"Myeloid",1.0407460194949e-05,"grey","HALLMARK_COAGULATION; HALLMARK_COMPLEMENT"
"GABARAPL1",0.0660199545440971,0.059340401235175,1.11256333239895,0.268031072227416,"Myeloid",1,"grey",""
"YBX3",-0.0760300582042836,0.0469672854586468,-1.61878757654039,0.10801343337436,"Myeloid",1,"grey",""
"SMIM10L1",-0.151632379258223,0.048789102988856,-3.10791488199441,0.00233293534731208,"Myeloid",1,"grey",""
"ETV6",-0.315266207740831,0.0571280694087459,-5.51858676485513,1.88427151630715e-07,"Myeloid",0.000839442960514834,"grey",""
"CREBL2",-0.138052175503356,0.0576749573390395,-2.39362423264264,0.0181695126204711,"Myeloid",1,"grey",""
"CDKN1B",-0.45977313403142,0.0526041998385034,-8.74023624431012,1.2940744350319e-14,"Myeloid",5.76510160806711e-11,"grey",""
"HEBP1",0.00825016642475232,0.0484361858263784,0.170330637807143,0.865025499950431,"Myeloid",1,"grey",""
"EMP1",0.763339510123548,0.0674489935480678,11.3172854029253,7.08577264211579e-21,"Myeloid",3.15671171206258e-17,"grey",""
"ATF7IP",-0.325913679067486,0.0513451151289126,-6.34751092190975,3.67635915482178e-09,"Myeloid",1.6378180034731e-05,"grey",""
"PLBD1",0.000128324082894485,0.0490851180181835,0.00261431749735119,0.997918246461381,"Myeloid",1,"grey",""
"H2AFJ",-0.0182896441041593,0.0509081410709422,-0.359267569378973,0.720001105884305,"Myeloid",1,"grey",""
"WBP11",-0.0822440350956023,0.0530404472486999,-1.55059090489887,0.123527953935762,"Myeloid",1,"grey",""
"ARHGDIB",-0.224059569230644,0.057788441205043,-3.87723850234416,0.000169751187494939,"Myeloid",0.756241540289954,"grey",""
"PTPRO",0.00073946281852416,0.0550240531310761,0.0134389012885445,0.989299056556241,"Myeloid",1,"grey",""
